,install_time,event_time,appsflyer_id,media_source,campaign,platform,event_name,event_revenue,event_revenue_usd
146,2020-06-04 08:49:52,2020-06-04 13:22:29,1591258920482-6127413,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,ios,af_purchase,7.9,1.84601
147,2020-05-31 05:37:20,2020-06-04 13:25:09,1590902808416-8731603,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,2500,2.055536
148,2020-05-25 12:08:52,2020-06-04 13:29:12,1590408467014-9528963,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1.99,1.99
149,2020-03-22 07:31:56,2020-06-04 13:35:17,1584786120971-1093627,googleadwords_int,iOS WW actions first_buy -county,ios,af_purchase,1890,27.289414
150,2020-06-01 19:41:52,2020-06-04 13:36:21,1591040510433-3340458174536664023,googleadwords_int,Android WW roas,android,af_purchase,9.49,10.660921
151,2020-03-14 14:03:33,2020-06-04 13:38:05,1584193880665-3890499,googleadwords_int,iOS WW actions first_buy,ios,af_purchase,11000,9.035687
152,2020-05-31 05:37:20,2020-06-04 13:39:18,1590902808416-8731603,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,11000,9.035687
153,2020-05-29 23:15:33,2020-06-04 13:39:26,1590576148895-4514137,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,1.99,2.495057
154,2020-05-29 23:15:33,2020-06-04 13:40:26,1590576148895-4514137,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,8.99,11.271639
155,2020-06-04 13:15:50,2020-06-04 13:46:16,1591276308036-2428067,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,130,4.345905
156,2020-05-31 05:37:20,2020-06-04 13:48:19,1590902808416-8731603,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,7500,6.160696
157,2020-06-03 08:21:58,2020-06-04 13:49:09,1591172517293-4688462147287381015,bluestacks_int,DOZ_gp_DE,android,af_purchase,3.89,4.369967
158,2020-05-28 20:25:19,2020-06-04 13:49:27,1590697521757-8589143687506849349,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,android,af_purchase,16,2.41082
159,2020-06-02 03:22:46,2020-06-04 13:55:08,1591068163246-3860519057075300489,googleadwords_int,Android WW roas,android,af_purchase,5.99,1.401661
160,2020-05-30 03:43:26,2020-06-04 13:55:20,1590810030430-4704429,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,499,15.781151
161,2020-06-01 22:53:46,2020-06-04 13:55:32,1591018819170-7379750,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,4900,4.024988
162,2020-01-11 04:44:21,2020-06-04 13:58:29,1578717697730-2984797958706527951,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,1990,4.958648
163,2020-01-11 04:44:21,2020-06-04 13:59:30,1578717697730-2984797958706527951,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,6590,16.420849
164,2020-06-02 03:22:46,2020-06-04 14:03:14,1591068163246-3860519057075300489,googleadwords_int,Android WW roas,android,af_purchase,5.99,1.401661
165,2020-06-03 18:31:40,2020-06-04 14:05:08,1591213081958-3090067547061499488,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,4.29,4.828487
166,2020-06-03 14:11:45,2020-06-04 14:09:27,1591193502413-6880666988378916114,googleadwords_int,Android WW roas,android,af_purchase,499,4.777634
167,2020-05-30 13:17:06,2020-06-04 14:10:28,1590684091532-5420442,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,13.99,13.99
168,2020-05-30 14:29:26,2020-06-04 14:15:34,1590848965463-7443646545789492465,googleadwords_int,Android WW roas,android,af_purchase,1.89,2.370557
169,2020-05-24 15:51:35,2020-06-04 14:16:28,1590335494750-1202742496833446566,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt,android,af_purchase,3.49,4.377378
170,2020-05-30 14:29:26,2020-06-04 14:16:34,1590848965463-7443646545789492465,googleadwords_int,Android WW roas,android,af_purchase,2.29,2.872262
171,2020-05-28 07:33:02,2020-06-04 14:19:21,1590620191755-6725866,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,ios,af_purchase,250,2.299163
172,2020-05-30 03:43:26,2020-06-04 14:20:17,1590810030430-4704429,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,499,15.783897
173,2020-05-30 03:43:26,2020-06-04 14:22:16,1590810030430-4704429,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,59,1.865908
174,2020-06-01 19:22:27,2020-06-04 14:25:12,1590930312985-1225108,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,3900,3.202891
175,2020-05-24 21:04:21,2020-06-07 19:58:32,1590354254367-5149486748470588422,restricted,,android,af_purchase,2.19,2.472838
176,2020-05-24 21:04:21,2020-06-07 19:59:31,1590354254367-5149486748470588422,restricted,,android,af_purchase,2.19,2.472838
177,2020-06-07 19:02:38,2020-06-07 20:00:29,1591556556804-1624353254452920853,bluestacks_int,DOZ_gp_US,android,af_purchase,3.49,3.49
178,2020-05-25 16:22:36,2020-06-07 20:03:33,1590419328347-3842874,unityads_int,DOZ_US_UA_ios_tablet_whitelist,ios,af_purchase,1.99,1.99
179,2020-05-31 16:38:53,2020-06-07 20:06:21,1590845076352-7686684,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,8.99,10.151058
180,2020-01-26 00:21:28,2020-06-07 20:12:20,1579978004152-2763639,googleadwords_int,iOS WW actions first_buy,ios,af_purchase,1.99,1.99
181,2019-12-10 21:08:44,2020-06-07 20:13:16,1575981935397-6473403,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,2.99,2.99
182,2020-05-24 16:02:59,2020-06-07 20:16:18,1590335640951-9666764,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,ios,af_purchase,32.99,8.785785
183,2020-06-06 20:49:30,2020-06-07 20:17:10,1591352671644-3667910,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,16.99,16.99
184,2020-06-07 20:01:48,2020-06-07 20:19:25,1591560106582-3789692699410972676,bluestacks_int,DOZ_gp_KR,android,af_purchase,5000,4.150359
185,2020-05-26 13:53:12,2020-06-07 20:20:14,1590501189835-7172614140887807648,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_purch-opt,android,af_purchase,1499,21.886407
186,2020-05-24 15:15:52,2020-06-07 20:21:08,1590262637269-3174173,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_purch-opt,ios,af_purchase,13.99,13.99
187,2020-05-28 13:13:12,2020-06-07 20:21:22,1590576719284-3649782,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,299,4.365601
188,2020-05-25 06:29:14,2020-06-07 20:23:29,1590360442279-6094562,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,ios,af_purchase,7.99,9.021908
189,2020-04-04 17:10:55,2020-06-07 20:27:21,1586020250981-8330321027771030483,googleadwords_int,DOZ_Android_UAC_Action_first_buy_WW,android,af_purchase,1600,2.08707
190,2020-04-19 00:40:02,2020-06-07 20:29:27,1587256797246-4581939945387723264,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,0.89,1.12723
191,2020-04-19 00:40:02,2020-06-07 20:30:28,1587256797246-4581939945387723264,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,1.89,2.393781
192,2020-06-06 16:14:51,2020-06-07 20:30:32,1591460092252-1377373988652433846,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,2.29,2.900401
193,2020-06-01 14:39:59,2020-06-07 20:33:19,1591022393498-5517155831240753536,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,39.99,1.50389
194,2020-05-29 11:47:23,2020-06-07 20:34:11,1590752839773-7958088899307790810,restricted,,android,af_purchase,7.99,2.033674
195,2020-03-18 14:54:39,2020-06-07 20:38:12,1584543274115-1102441317043771193,googleadwords_int,DOZ_Android_UAC_Action_first_buy_WW,android,af_purchase,50.99,11.947048
196,2020-03-18 14:54:39,2020-06-07 20:39:11,1584543274115-1102441317043771193,googleadwords_int,DOZ_Android_UAC_Action_first_buy_WW,android,af_purchase,40.99,9.60403
197,2020-02-17 18:05:54,2020-06-07 20:43:15,1581947051060-2155259551385268800,googleadwords_int,DOZ_Android_UAC_Action_first_buy_WW,android,af_purchase,99,1.445466
198,2020-06-07 20:44:28,2020-06-07 20:44:33,1591368682412-8084067829673689476,unityads_int,DOZ_US_UA_andr_whitelist,android,af_purchase,2.49,2.49
199,2020-06-03 14:32:28,2020-06-07 20:46:05,1591194747251-6542797800537979655,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,android,af_purchase,1.29,1.29
200,2020-05-21 05:01:25,2020-06-07 20:46:23,1590023426760-7973712,unityads_int,DOZ_US_UA_ios_phone_whitelist,ios,af_purchase,2.99,2.99
201,2020-06-03 14:32:28,2020-06-07 20:47:14,1591194747251-6542797800537979655,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,android,af_purchase,1.29,1.29
202,2020-06-04 03:13:08,2020-06-07 20:53:21,1591192304292-4840407,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1.99,1.99
203,2020-06-02 09:09:19,2020-06-07 20:54:33,1591088954862-739690832780198442,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_value-opt_all-in-1,android,af_purchase,299,4.365601
204,2020-01-28 15:07:19,2020-06-07 21:03:26,1580219682383-7694421572230330077,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,2300,3.000164
205,2020-04-04 17:10:55,2020-06-07 21:05:10,1586020250981-8330321027771030483,googleadwords_int,DOZ_Android_UAC_Action_first_buy_WW,android,af_purchase,1000,1.304419
206,2020-04-27 09:54:55,2020-06-07 21:09:08,1587981147684-6784340,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1.99,2.524541
207,2020-06-06 08:41:38,2020-06-07 21:10:28,1591432894008-1060826245026096862,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,19.9,2.567692
208,2020-05-06 15:48:34,2020-06-07 21:12:31,1588776050538-1779202,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,24.99,6.803703
209,2020-05-26 08:53:49,2020-06-07 21:20:16,1590481957776-9257408,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_campaign-opt_purch-opt,ios,af_purchase,999,14.586071
210,2020-05-26 08:53:49,2020-06-07 21:20:16,1590481957776-9257408,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_campaign-opt_purch-opt,ios,af_purchase,2650,38.69178
211,2020-06-07 20:32:34,2020-06-07 21:20:17,1591560148605-1572082,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,3.99,3.99
212,2020-06-06 20:25:52,2020-06-07 21:21:12,1591475143220-3221723729428918104,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_value-opt_all-in-1,android,af_purchase,48,2.222865
213,2020-06-06 20:41:02,2020-06-07 21:22:43,1591476059686-7380608197209181630,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_value-opt_all-in-1,android,af_purchase,2.01,2.01
214,2020-05-29 00:10:49,2020-06-07 21:23:09,1590596487827-4561042,restricted,,ios,af_purchase,1.99,1.99
215,2020-05-06 15:48:34,2020-06-07 21:25:06,1588776050538-1779202,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,20.99,5.714675
216,2020-05-19 15:35:28,2020-06-07 21:28:32,1589873046068-1788454,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,529,7.723755
217,2020-06-01 16:24:52,2020-06-06 06:54:11,1591025219550-8084940,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,17,2.574042
218,2020-05-30 16:40:09,2020-06-06 06:56:38,1590848255733-3768925,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,17.99,20.313407
219,2020-04-22 07:18:33,2020-06-06 07:02:24,1587538410335-6376052,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,8.99,8.99
220,2020-04-04 08:55:54,2020-06-06 07:02:27,1585751889301-8447080,googleadwords_int,iOS WW actions first_buy -county,ios,af_purchase,1600,14.599872
221,2020-06-03 08:08:34,2020-06-06 07:03:36,1591171226557-3364855,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,2.29,2.585753
222,2020-06-05 12:46:38,2020-06-06 07:06:30,1591361194631-1653168443625134269,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,36000,2.569263
223,2020-03-21 17:02:41,2020-06-06 07:08:17,1584809734940-8926538,restricted,,ios,af_purchase,699,2.294662
224,2020-04-22 07:18:33,2020-06-06 07:10:28,1587538410335-6376052,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,6.99,6.99
225,2020-06-05 21:22:46,2020-06-06 07:13:11,1591392163882-1763115458573931751,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,3.79,3.79
226,2020-05-24 08:52:21,2020-06-06 07:14:12,1590310339318-4863770879492431385,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,8.49,9.586483
227,2020-06-04 07:20:36,2020-06-06 07:16:13,1591255233985-4252506857204753813,restricted,,android,af_purchase,64.99,2.444056
228,2020-05-22 05:14:17,2020-06-06 07:19:16,1590124454087-8462089032923033263,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,android,af_purchase,12.99,14.667657
229,2020-06-03 07:56:20,2020-06-06 07:21:18,1591160907033-0842404,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,4.49,3.128721
230,2020-06-03 07:56:20,2020-06-06 07:22:18,1591160907033-0842404,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,2.99,2.083492
231,2020-06-03 07:56:20,2020-06-06 07:22:19,1591160907033-0842404,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,2.99,2.083492
232,2020-06-03 07:56:20,2020-06-06 07:26:23,1591160907033-0842404,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,2.99,2.083492
233,2020-05-28 19:17:36,2020-06-06 07:26:35,1590693452030-618439401745104854,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,android,af_purchase,2.49,2.49
234,2020-04-08 03:46:35,2020-06-06 07:31:14,1586132489549-8923639,googleadwords_int,iOS WW actions first_buy -county,ios,af_purchase,26.99,18.80717
235,2020-05-22 05:14:17,2020-06-06 07:33:21,1590124454087-8462089032923033263,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,android,af_purchase,4.79,5.408628
236,2020-03-23 12:57:27,2020-06-06 07:34:32,1584968247479-1853484331105070366,googleadwords_int,DOZ_Android_UAC_Action_first_buy_WW -country,android,af_purchase,2.09,2.359923
237,2020-05-24 08:52:21,2020-06-06 07:35:04,1590310339318-4863770879492431385,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,7.99,9.021908
238,2020-05-28 21:49:00,2020-06-06 07:37:31,1590702536401-5364352082124428391,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,android,af_purchase,1.59,2.013816
239,2020-01-02 22:29:29,2020-06-06 07:38:21,1577796301912-3501829,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,8.99,8.99
240,2020-02-22 07:38:46,2020-06-06 07:40:10,1582335811447-5188573,googleadwords_int,iOS WW actions first_buy -county,ios,af_purchase,1.99,1.99
241,2020-06-06 07:15:53,2020-06-06 07:40:35,1591427750585-3506468621094989112,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,219,3.197547
242,2020-06-06 06:40:25,2020-06-06 07:41:31,1591416982393-1560336,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,490,4.471211
243,2020-05-31 10:19:33,2020-06-06 07:43:08,1590920209858-1938232,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,ios,af_purchase,2.99,2.083492
244,2020-05-31 10:19:33,2020-06-06 07:47:09,1590920209858-1938232,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,ios,af_purchase,10.99,7.658051
245,2020-05-26 08:14:44,2020-06-06 07:51:10,1590480878817-3056273758158492035,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_purch-opt_all-in-1,android,af_purchase,1.79,2.021178
246,2020-05-25 06:29:08,2020-06-06 07:53:17,1590388146517-6507439374214555187,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_purch-opt_all-in-1,android,af_purchase,199,2.905534
247,2020-03-03 18:06:13,2020-06-06 07:57:46,1583239358652-4850864,googleadwords_int,iOS WW actions first_buy -county,ios,af_purchase,11.99,13.538507
248,2020-03-29 09:38:43,2020-06-06 08:01:11,1585472347700-1299643,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1.49,1.038262
249,2020-05-24 08:52:21,2020-06-06 08:02:32,1590310339318-4863770879492431385,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,30.99,34.992356
250,2020-06-05 03:36:27,2020-06-06 08:03:13,1591328185584-4152679259398610961,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,android,af_purchase,3.48,2.498654
251,2020-05-30 06:32:21,2020-06-06 08:05:14,1590820338771-1582350943826431317,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,android,af_purchase,89,1.29946
252,2020-06-04 13:33:46,2020-06-06 08:05:20,1591277622336-3345736774043859104,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_purch-opt,android,af_purchase,8.9,2.565655
253,2020-05-24 08:52:21,2020-06-06 08:05:32,1590310339318-4863770879492431385,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,1.69,1.908263
254,2020-04-06 20:39:08,2020-06-06 08:07:26,1586205553257-4074236055250844878,googleadwords_int,Android WW roas restart,android,af_purchase,2.29,2.900401
255,2020-06-04 13:33:46,2020-06-06 08:08:51,1591277622336-3345736774043859104,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_purch-opt,android,af_purchase,8.9,2.565655
256,2020-03-22 09:55:11,2020-06-06 08:12:24,1584870771125-6168585,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,ios,af_purchase,2290,33.435538
257,2020-06-06 08:06:19,2020-06-06 08:15:17,1591430777011-4135325350616767142,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,android,af_purchase,109.99,4.667614
258,2020-06-04 08:13:38,2020-06-06 08:17:27,1591257282229-4727130,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,16.99,16.99
259,2020-05-31 04:56:18,2020-06-06 08:21:30,1590900964039-3884799444229235859,googleadwords_int,Android WW roas,android,af_purchase,26.99,1.662979
260,2020-05-26 15:26:49,2020-06-06 08:23:25,1590477252912-8085697,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,75,1.09505
261,2020-05-23 18:48:52,2020-06-06 08:23:33,1590259620114-4233215,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,980,8.942422
262,2020-04-18 10:45:37,2020-06-06 08:24:09,1587196878406-3101464,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,75,1.09505
263,2020-05-07 16:32:28,2020-06-06 08:29:16,1588869017835-5896447,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1.99,2.520436
264,2020-05-31 00:24:14,2020-06-06 08:29:24,1590877822180-3294085,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,610,5.566201
265,2020-05-29 18:45:45,2020-06-06 08:29:25,1590777942617-6074799726024601983,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,android,af_purchase,149,2.1755
266,2020-06-03 08:13:20,2020-06-06 08:29:32,1591171997746-8820748731344501160,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,android,af_purchase,2.51,2.51
267,2020-06-04 04:43:36,2020-06-06 08:30:15,1591245814737-2682145461067286738,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,9.79,2.60724
268,2020-05-07 16:32:28,2020-06-06 08:31:16,1588869017835-5896447,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,4.99,6.320088
269,2020-03-06 07:57:10,2020-06-06 08:32:32,1583481695502-7162527,googleadwords_int,iOS Eastern Europe actions first_buy all lang,ios,af_purchase,17.99,10.38128
270,2020-05-24 08:52:21,2020-06-06 08:33:45,1590310339318-4863770879492431385,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,1.69,1.908263
271,2020-04-04 08:55:54,2020-06-04 14:27:05,1585751889301-8447080,googleadwords_int,iOS WW actions first_buy -county,ios,af_purchase,730,6.713557
272,2020-06-03 18:36:36,2020-06-04 14:27:10,1591209391179-6401151470202134060,unityads_int,DOZ_US_UA_andr_whitelist,android,af_purchase,3.79,3.79
273,2020-05-11 04:31:04,2020-06-04 14:29:23,1589171463695-2989725998416913554,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,3.49,4.38348
274,2020-06-01 17:59:51,2020-06-04 14:31:12,1591021627526-3732474,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1.99,1.99
275,2020-05-31 00:36:09,2020-06-04 14:31:24,1590885367899-3230420083082602480,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,70.99,4.382505
276,2020-06-02 13:53:48,2020-06-04 14:32:18,1591106026635-8647255799329951966,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,2.69,3.027653
277,2020-05-11 04:31:04,2020-06-04 14:32:41,1589171463695-2989725998416913554,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,0.79,0.990868
278,2020-03-15 10:30:17,2020-06-04 14:33:11,1584267058304-3817882,googleadwords_int,iOS WW actions first_buy -county,ios,af_purchase,1690,56.503218
279,2020-05-31 21:13:26,2020-06-04 14:34:20,1590959602288-7476988385147737546,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt_all-in-1,android,af_purchase,270,2.483097
280,2020-05-31 05:37:20,2020-06-04 14:35:07,1590902808416-8731603,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,11000,9.033795
281,2020-05-26 08:53:49,2020-06-04 14:38:15,1590481957776-9257408,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_campaign-opt_purch-opt,ios,af_purchase,529,7.626984
282,2020-05-30 19:12:03,2020-06-04 14:39:22,1590757148314-0050094,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,34.99,8.140049
